ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGIDS	ALIGNMENT	STRUCTURE
5172	Kaxarari	knee	tʃɐ̃buˈɾu	tʃɐ̃buˈɾu	tʃ ɐ ~ b u ɾ u	None	291	tʃ ɐ ~ b u ɾ u -	C V 0 C V C V
5179	Kaxinawa	knee	dãtuku	dãtuku	d a ~ t u k u	None	291	d a ~ t u k u -	C V 0 C V C V
5182	Korubo	knee	ɬanɨʃ	ɬanɨʃ	ɬ a n ɨ ʃ	None	291	ɬ a n ɨ ʃ - - -	C V C V C
5180	Marinawa	knee	rátoko	rátoko	r a t o k o	None	291	r a t o k o - -	C V C V C V
5183	Matis	knee	danbɨdu	danbɨdu	d a n b ɨ d u	None	291	d a n b ɨ d u -	C V C C V C V
5184	Mayoruna	knee	dannɨʂ	dannɨʂ	d a n n ɨ ʂ	None	291	d a n n ɨ ʂ - -	C V C C V C
5177	Poyanawa	knee	rãtuhku	rãtuhku	r a ~ t u h k u	None	291	r a ~ t u h k u	C V 0 C V C C V
5164	Proto-Panoan	knee	ɽa[n]toko-	ɽa[n]toko-	ɽ a rⁿ t o k o	None	291	ɽ a rⁿ t o k o -	C V C C V C V
5176	Shanenawa	knee	ɾatunku	ɾatunku	ɾ a t u n k u	None	291	ɾ a t u n k u -	C V C V C C V
5174	Sharanawa	knee	ratoko	ratoko	r a t o k o	None	291	r a t o k o - -	C V C V C V
5166	ShipiboKonibo	knee	rãtõko	rãtõko	r a ~ t o ~ k o	None	291	r a ~ t o ~ k o	C V 0 C V 0 C V
5181	Yawanawa	knee	ɾatunku	ɾatunku	ɾ a t u n k u	None	291	ɾ a t u n k u -	C V C V C C V
6297	Mayoruna	knee	taɨ	taɨ	t a ɨ	None	377	t a ɨ -	C V V
5108	Amawaka	kneecap, knee	rawoxko	rawoxko	r a w o x k o	II	286	r a w o x k o -	C V C V C C V
5102	Kakataibo	kneecap, knee	rãβoʂo	rãβoʂo	r a β o ʂ o	None	286	r a β o ʂ o - -	C V C V C V
5104	Kapanawa	kneecap, knee	raβoʂo	raβoʂo	r a β o ʂ o	None	286	r a β o ʂ o - -	C V C V C V
5107	Katukina	kneecap, knee	ɾaβɨˈʂoʔ	ɾaβɨˈʂoʔ	ɾ a β ɨ ʂ o ʔ	None	286	ɾ a β ɨ ʂ o ʔ -	C V C V C V C
5106	Kaxarari	kneecap, knee	tʃɐ̃buˈɾu	tʃɐ̃buˈɾu	tʃ ɐ b u ɾ u	None	286	tʃ ɐ b u ɾ u - -	C V C V C V
5105	Marubo	kneecap, knee	ˈravuʃɨ	ˈravuʃɨ	r a v u ʃ ɨ	None	286	r a v u ʃ ɨ - -	C V C V C V
5101	Proto-Panoan	kneecap, knee	ɽãβoʂo[ko]	ɽãβoʂo[ko]	ɽ a β o ʂ o k o	None	286	ɽ a β o ʂ o k o	C V C V C V C V
5103	ShipiboKonibo	kneecap, knee	rãβoʂo	rãβoʂo	r a β o ʂ o	None	286	r a β o ʂ o - -	C V C V C V
237	Amawaka	lake	ʔí̃yan	ʔí̃yan	ʔ i a n	<hínyan>, HYDE, 1980	46	ʔ i a n	C V V C
230	Chakobo	lake	iá	iá	i a	None	46	i a - -	V V
225	Kakataibo	lake	ʔiã́	ʔiã́	ʔ i a ~	None	46	ʔ i a ~	C V V 0
227	Kapanawa	lake	ʔián	ʔián	ʔ i a n	None	46	ʔ i a n	C V V C
236	Katukina	lake	ian	ian	i a n	None	46	i a n -	V V C
231	Kaxarari	lake	iaˈnɨ	iaˈnɨ	i a n ɨ	None	46	i a n ɨ	V V C V
239	Kaxinawa	lake	ĩã	ĩã	i a ~	None	46	i a ~ -	V V 0
242	Korubo	lake	tʃan	tʃan	tʃ a n	None	46	tʃ a n -	C V C
240	Marinawa	lake	ĩã	ĩã	i a ~	None	46	i a ~ -	V V 0
228	Marubo	lake	ˈĩˈɐ̃	ˈĩˈɐ̃	i ɐ ~	None	46	i ɐ ~ -	V V 0
243	Matis	lake	tʃan	tʃan	tʃ a n	None	46	tʃ a n -	C V C
244	Mayoruna	lake	tʃiˈna	tʃiˈna	tʃ i n a	None	46	tʃ i n a	C V C V
224	Proto-Panoan	lake	ʔian	ʔian	ʔ i a n	None	46	ʔ i a n	C V V C
235	Shanenawa	lake	yan	yan	i a n	None	46	i a n -	V V C
234	Sharanawa	lake	ian	ian	i a n	None	46	i a n -	V V C
226	ShipiboKonibo	lake	ʔiã́	ʔiã́	ʔ i a ~	None	46	ʔ i a ~	C V V 0
232	Yaminawa	lake	iã	iã	i a ~	None	46	i a ~ -	V V 0
241	Yawanawa	lake	ian	ian	i a n	None	46	i a n -	V V C
2491	Amawaka	lightning	kanáa_I	kanáa_I	k a n a a	None	76	k a n a a - - - - - -	C V C V V
2485	Chakobo	lightning	kanápa	kanápa	k a n a p a	None	76	k a n a p a - - - - -	C V C V C V
2481	Kakataibo	lightning	kaná	kaná	k a n a	None	76	k a n a - - - - - - -	C V C V
2483	Kapanawa	lightning	kaná	kaná	k a n a	None	76	k a n a - - - - - - -	C V C V
2490	Katukina	lightning	kana	kana	k a n a	None	76	k a n a - - - - - - -	C V C V
2486	Kaxarari	lightning	ˈkalaka	ˈkalaka	k a l a k a	PICKERING,  s.d.	76	k a l a k a - - - - -	C V C V C V
2492	Kaxinawa	lightning	kana	kana	k a n a	None	76	k a n a - - - - - - -	C V C V
2493	Marinawa	lightning	Kanã_ɸakaiki	Kanã_ɸakaiki	k a n a ɸ a k a i k i	None	76	k a n a ɸ a k a i k i	C V C V C V C V V C V
2484	Marubo	lightning	kaˈna	kaˈna	k a n a	None	76	k a n a - - - - - - -	C V C V
2480	Proto-Panoan	lightning	karak	karak	k a r a k	None	76	k a r a k - - - - - -	C V C V C
2488	Sharanawa	lightning	kana	kana	k a n a	None	76	k a n a - - - - - - -	C V C V
2482	ShipiboKonibo	lightning	kaná	kaná	k a n a	None	76	k a n a - - - - - - -	C V C V
2487	Yaminawa	lightning	kana_pɨu	kana_pɨu	k a n a p ɨ u	None	76	k a n a p ɨ u - - - -	C V C V C V V
2339	Chaninawa	lips	kɨʃa	kɨʃa	k ɨ ʃ a	None	65	k ɨ ʃ a - -	C V C V
2332	Kakataibo	lips	kwɨʂá	kwɨʂá	kʷ ɨ ʂ a	None	65	kʷ ɨ ʂ a - -	C V C V
2334	Kapanawa	lips	kɨʂá	kɨʂá	k ɨ ʂ a	None	65	k ɨ ʂ a - -	C V C V
2344	Katukina	lips	kɨˈʂa	kɨˈʂa	k ɨ ʂ a	None	65	k ɨ ʂ a - -	C V C V
2336	Kaxarari	lips	kɨʂaˈka	kɨʂaˈka	k ɨ ʂ a k a	None	65	k ɨ ʂ a k a	C V C V C V
2347	Kaxinawa	lips	kɨʂa	kɨʂa	k ɨ ʂ a	None	65	k ɨ ʂ a - -	C V C V
2348	Marinawa	lips	kĩʂã	kĩʂã	k i ʂ a ~	None	65	k i ʂ a ~ -	C V C V 0
2335	Marubo	lips	kɨˈʃa	kɨˈʃa	k ɨ ʃ a	None	65	k ɨ ʃ a - -	C V C V
2331	Proto-Panoan	lips	kwɨʂa[n]	kwɨʂa[n]	kʷ ɨ ʂ a rⁿ	None	65	kʷ ɨ ʂ a rⁿ -	C V C V C
2343	Shanenawa	lips	kɨʂa	kɨʂa	k ɨ ʂ a	None	65	k ɨ ʂ a - -	C V C V
2341	Sharanawa	lips	kɨʂa	kɨʂa	k ɨ ʂ a	None	65	k ɨ ʂ a - -	C V C V
2333	ShipiboKonibo	lips	kɨʂá	kɨʂá	k ɨ ʂ a	None	65	k ɨ ʂ a - -	C V C V
2337	Yaminawa	lips	kɨʂã	kɨʂã	k ɨ ʂ a ~	None	65	k ɨ ʂ a ~ -	C V C V 0
2349	Yawanawa	lips	kɨʃa	kɨʃa	k ɨ ʃ a	None	65	k ɨ ʃ a - -	C V C V
1961	Amawaka	liquid, water	hɨnɨ_I	hɨnɨ_I	h ɨ n ɨ	None	37	h ɨ n ɨ	C V C V
1952	Chakobo	liquid, water	ˈhɨnɨ	ˈhɨnɨ	h ɨ n ɨ	None	37	h ɨ n ɨ	C V C V
1956	Chaninawa	liquid, water	ɨnɨ	ɨnɨ	ɨ n ɨ	None	37	ɨ n ɨ -	V C V
1948	Kakataibo	liquid, water	nɨ-	nɨ-	n ɨ	None	37	n ɨ - -	C V
1950	Kapanawa	liquid, water	hɨnɨ	hɨnɨ	h ɨ n ɨ	None	37	h ɨ n ɨ	C V C V
1960	Katukina	liquid, water	hɨnɨ	hɨnɨ	h ɨ n ɨ	None	37	h ɨ n ɨ	C V C V
1962	Kaxinawa	liquid, water	hɨnɨ	hɨnɨ	h ɨ n ɨ	None	37	h ɨ n ɨ	C V C V
1964	Korubo	liquid, water	ɨnɨ	ɨnɨ	ɨ n ɨ	None	37	ɨ n ɨ -	V C V
1963	Marinawa	liquid, water	ɨnɨ	ɨnɨ	ɨ n ɨ	None	37	ɨ n ɨ -	V C V
1951	Marubo	liquid, water	ɨnɨ	ɨnɨ	ɨ n ɨ	None	37	ɨ n ɨ -	V C V
1965	Matis	liquid, water	ɨnɨ	ɨnɨ	ɨ n ɨ	None	37	ɨ n ɨ -	V C V
1966	Mayoruna	liquid, water	ɨnɨ	ɨnɨ	ɨ n ɨ	None	37	ɨ n ɨ -	V C V
1947	Proto-Panoan	liquid, water	hɨ[n]ɨ	hɨ[n]ɨ	h ɨ rⁿ ɨ	None	37	h ɨ rⁿ ɨ	C V C V
1959	Shanenawa	liquid, water	ɨnɨ	ɨnɨ	ɨ n ɨ	None	37	ɨ n ɨ -	V C V
1957	Sharanawa	liquid, water	ɨnɨ	ɨnɨ	ɨ n ɨ	None	37	ɨ n ɨ -	V C V
1949	ShipiboKonibo	liquid, water	hɨnɨ	hɨnɨ	h ɨ n ɨ	None	37	h ɨ n ɨ	C V C V
6321	Amawaka	liver	taká_I	taká_I	t a k a	None	379	t a k a	C V C V
6313	Chakobo	liver	táka	táka	t a k a	None	379	t a k a	C V C V
6315	Chaninawa	liver	taka	taka	t a k a	None	379	t a k a	C V C V
6309	Kakataibo	liver	takwa	takwa	t a kʷ a	None	379	t a kʷ a	C V C V
6311	Kapanawa	liver	taka	taka	t a k a	None	379	t a k a	C V C V
6319	Katukina	liver	taka	taka	t a k a	None	379	t a k a	C V C V
6314	Kaxarari	liver	taˈka	taˈka	t a k a	None	379	t a k a	C V C V
6322	Kaxinawa	liver	taka	taka	t a k a	None	379	t a k a	C V C V
6325	Korubo	liver	takwa	takwa	t a kʷ a	None	379	t a kʷ a	C V C V
6323	Marinawa	liver	taka	taka	t a k a	None	379	t a k a	C V C V
6312	Marubo	liver	ˈtaka	ˈtaka	t a k a	None	379	t a k a	C V C V
6326	Matis	liver	takua	takua	t a kʷ a	None	379	t a kʷ a	C V C V
6327	Mayoruna	liver	taˈkwa	taˈkwa	t a kʷ a	None	379	t a kʷ a	C V C V
6320	Poyanawa	liver	taka	taka	t a k a	None	379	t a k a	C V C V
6308	Proto-Panoan	liver	takwa	takwa	t a kʷ a	None	379	t a kʷ a	C V C V
6318	Shanenawa	liver	taka	taka	t a k a	None	379	t a k a	C V C V
6316	Sharanawa	liver	taka	taka	t a k a	None	379	t a k a	C V C V
6310	ShipiboKonibo	liver	taka	taka	t a k a	None	379	t a k a	C V C V
6324	Yawanawa	liver	taka	taka	t a k a	None	379	t a k a	C V C V
2746	Amawaka	locative ablative suffix	-ki	-ki	k i	None	94	k i - -	C V
2742	Chakobo	locative ablative suffix	-ki	-ki	k i	None	94	k i - -	C V
2736	Kakataibo	locative ablative suffix	-mi-ki	-mi-ki	m i k i	None	94	m i k i	C V C V
2739	Kapanawa	locative ablative suffix	-_ki	-_ki	k i	None	94	k i - -	C V
2743	Kaxarari	locative ablative suffix	-ki	-ki	k i	None	94	k i - -	C V
2747	Kaxinawa	locative ablative suffix	-ki	-ki	k i	None	94	k i - -	C V
2740	Marubo	locative ablative suffix	-kirí	-kirí	k i r i	None	94	k i r i	C V C V
2735	Proto-Panoan	locative ablative suffix	-ki	-ki	k i	None	94	k i - -	C V
2745	Shanenawa	locative ablative suffix	-kiɾi	-kiɾi	k i ɾ i	None	94	k i ɾ i	C V C V
2738	ShipiboKonibo	locative ablative suffix	-ki	-ki	k i	None	94	k i - -	C V
2744	Yaminawa	locative ablative suffix	-ki	-ki	k i	None	94	k i - -	C V
218	Amawaka	louse	ʔíya	ʔíya	ʔ i a	None	35	ʔ i a	C V V
211	Chakobo	louse	ʔia	ʔia	ʔ i a	None	35	ʔ i a	C V V
213	Chaninawa	louse	ia	ia	i a	None	35	i a -	V V
207	Kakataibo	louse	ʔia	ʔia	ʔ i a	None	35	ʔ i a	C V V
209	Kapanawa	louse	ʔia	ʔia	ʔ i a	None	35	ʔ i a	C V V
216	Katukina	louse	ia	ia	i a	None	35	i a -	V V
212	Kaxarari	louse	iˈya	iˈya	i a	None	35	i a -	V V
220	Kaxinawa	louse	ia	ia	i a	None	35	i a -	V V
221	Marinawa	louse	ia	ia	i a	None	35	i a -	V V
210	Marubo	louse	ˈia	ˈia	i a	None	35	i a -	V V
223	Matis	louse	tʃa	tʃa	tʃ a	None	35	tʃ a -	C V
217	Poyanawa	louse	ia	ia	i a	None	35	i a -	V V
206	Proto-Panoan	louse	ʔia	ʔia	ʔ i a	None	35	ʔ i a	C V V
215	Shanenawa	louse	ia	ia	i a	None	35	i a -	V V
214	Sharanawa	louse	ia	ia	i a	None	35	i a -	V V
208	ShipiboKonibo	louse	ʔia	ʔia	ʔ i a	None	35	ʔ i a	C V V
222	Yawanawa	louse	ia	ia	i a	None	35	i a -	V V
5882	Amawaka	maize	xɨkí_I	xɨkí_I	x ɨ k i	None	347	x ɨ k i	C V C V
5872	Chakobo	maize	ʂɨki	ʂɨki	ʂ ɨ k i	None	347	ʂ ɨ k i	C V C V
5876	Chaninawa	maize	ʃɨki	ʃɨki	ʃ ɨ k i	None	347	ʃ ɨ k i	C V C V
5868	Kakataibo	maize	ʂɨki	ʂɨki	ʂ ɨ k i	None	347	ʂ ɨ k i	C V C V
5870	Kapanawa	maize	ʂɨki	ʂɨki	ʂ ɨ k i	None	347	ʂ ɨ k i	C V C V
5880	Katukina	maize	ʂikɨ	ʂikɨ	ʂ i k ɨ	None	347	ʂ i k ɨ	C V C V
5873	Kaxarari	maize	ʃɨki	ʃɨki	ʃ ɨ k i	None	347	ʃ ɨ k i	C V C V
5883	Kaxinawa	maize	ʂɨki	ʂɨki	ʂ ɨ k i	None	347	ʂ ɨ k i	C V C V
5884	Marinawa	maize	ʂɨki	ʂɨki	ʂ ɨ k i	None	347	ʂ ɨ k i	C V C V
5871	Marubo	maize	ˈʃɨki	ˈʃɨki	ʃ ɨ k i	None	347	ʃ ɨ k i	C V C V
5881	Poyanawa	maize	hɨki	hɨki	h ɨ k i	None	347	h ɨ k i	C V C V
5867	Proto-Panoan	maize	ʂɨki	ʂɨki	ʂ ɨ k i	None	347	ʂ ɨ k i	C V C V
5879	Shanenawa	maize	ʂɨki	ʂɨki	ʂ ɨ k i	None	347	ʂ ɨ k i	C V C V
5877	Sharanawa	maize	ʂɨki	ʂɨki	ʂ ɨ k i	None	347	ʂ ɨ k i	C V C V
5869	ShipiboKonibo	maize	ʂɨki	ʂɨki	ʂ ɨ k i	None	347	ʂ ɨ k i	C V C V
5874	Yaminawa	maize	ʂiki	ʂiki	ʂ i k i	None	347	ʂ i k i	C V C V
5885	Yawanawa	maize	ʂɨki	ʂɨki	ʂ ɨ k i	None	347	ʂ ɨ k i	C V C V
1267	Kakataibo	man	βɨβo	βɨβo	β ɨ β o	None	492	β ɨ β o -	C V C V
1269	Kapanawa	man	βɨβo	βɨβo	β ɨ β o	None	492	β ɨ β o -	C V C V
1266	Proto-Panoan	man	βɨ̃βo	βɨ̃βo	β ɨ β o	None	492	β ɨ β o -	C V C V
1268	ShipiboKonibo	man	βɨ̃βoo	βɨ̃βoo	β ɨ β o o	None	492	β ɨ β o o	C V C V V
27	Amawaka	manioc, cassava	ʔatsa	ʔatsa	ʔ a ts a	None	114	ʔ a ts a	C V C V
22	Chakobo	manioc, cassava	ʔatsa	ʔatsa	ʔ a ts a	None	114	ʔ a ts a	C V C V
23	Chaninawa	manioc, cassava	atsa	atsa	a ts a	None	114	a ts a -	V C V
18	Kakataibo	manioc, cassava	ʔatsa	ʔatsa	ʔ a ts a	None	114	ʔ a ts a	C V C V
20	Kapanawa	manioc, cassava	ʔatsa	ʔatsa	ʔ a ts a	None	114	ʔ a ts a	C V C V
25	Katukina	manioc, cassava	atsa	atsa	a ts a	None	114	a ts a -	V C V
29	Kaxinawa	manioc, cassava	atsa	atsa	a ts a	None	114	a ts a -	V C V
32	Korubo	manioc, cassava	Atsa	Atsa	a ts a	None	114	a ts a -	V C V
30	Marinawa	manioc, cassava	atsa	atsa	a ts a	palabra usada solo por algunos de los ancianos	114	a ts a -	V C V
21	Marubo	manioc, cassava	atsa	atsa	a ts a	None	114	a ts a -	V C V
33	Matis	manioc, cassava	Atsa	Atsa	a ts a	None	114	a ts a -	V C V
26	Poyanawa	manioc, cassava	atsa	atsa	a ts a	None	114	a ts a -	V C V
17	Proto-Panoan	manioc, cassava	ʔatsa	ʔatsa	ʔ a ts a	None	114	ʔ a ts a	C V C V
24	Shanenawa	manioc, cassava	atsa	atsa	a ts a	None	114	a ts a -	V C V
19	ShipiboKonibo	manioc, cassava	ʔatsa	ʔatsa	ʔ a ts a	None	114	ʔ a ts a	C V C V
31	Yawanawa	manioc, cassava	atsa	atsa	a ts a	None	114	a ts a -	V C V
1477	Matis	manioc, cassava	bina	bina	b i n a	None	509	b i n a	C V C V
205	Korubo	many	iwa	iwa	i w a	None	24	i w a - - - - - - - - -	V C V
461	Amawaka	many	ʔitʃa	ʔitʃa	ʔ i tʃ a	None	193	ʔ i tʃ a -	C V C V
454	Chakobo	many	itʃa-	itʃa-	i tʃ a	None	193	i tʃ a - -	V C V
458	Chaninawa	many	itʃa-pa	itʃa-pa	i tʃ a p a	None	193	i tʃ a p a	V C V C V
451	Kakataibo	many	ʔitsa	ʔitsa	ʔ i ts a	None	193	ʔ i ts a -	C V C V
453	Kapanawa	many	ʔitʃa	ʔitʃa	ʔ i tʃ a	None	193	ʔ i tʃ a -	C V C V
462	Kaxinawa	many	itʃapa	itʃapa	i tʃ a p a	None	193	i tʃ a p a	V C V C V
463	Marinawa	many	itʃapa	itʃapa	i tʃ a p a	None	193	i tʃ a p a	V C V C V
465	Mayoruna	many	itʃak	itʃak	i tʃ a k	None	193	i tʃ a k -	V C V C
450	Proto-Panoan	many	ʔitsak	ʔitsak	ʔ i ts a k	None	193	ʔ i ts a k	C V C V C
460	Shanenawa	many	itʃa-pa	itʃa-pa	i tʃ a p a	None	193	i tʃ a p a	V C V C V
459	Sharanawa	many	itʃa-pa	itʃa-pa	i tʃ a p a	None	193	i tʃ a p a	V C V C V
452	ShipiboKonibo	many	ʔitʃa	ʔitʃa	ʔ i tʃ a	None	193	ʔ i tʃ a -	C V C V
456	Yaminawa	many	itʃa-	itʃa-	i tʃ a	None	193	i tʃ a - -	V C V
464	Yawanawa	many	itʃa	itʃa	i tʃ a	None	193	i tʃ a - -	V C V
4826	Yaminawa	many	piʃta	piʃta	p i ʃ t a	None	266	p i ʃ t a - -	C V C C V
1830	Kakataibo	martim pescardor	tʃaɾáʂ	tʃaɾáʂ	tʃ a ɾ a ʂ	None	27	tʃ a ɾ a ʂ - - - - - -	C V C V C
1832	Kapanawa	martim pescardor	tʃaɾáʂ	tʃaɾáʂ	tʃ a ɾ a ʂ	None	27	tʃ a ɾ a ʂ - - - - - -	C V C V C
1833	Kaxinawa	martim pescardor	tʃadaʃ_ʂɨnban	tʃadaʃ_ʂɨnban	tʃ a d a ʃ ʂ ɨ n b a n	None	27	tʃ a d a ʃ ʂ ɨ n b a n	C V C V C C V C C V C
1835	Mayoruna	martim pescardor	tʃaˈɾak	tʃaˈɾak	tʃ a ɾ a k	None	27	tʃ a ɾ a k - - - - - -	C V C V C
1829	Proto-Panoan	martim pescardor	tʃaɽaʂ	tʃaɽaʂ	tʃ a ɽ a ʂ	None	27	tʃ a ɽ a ʂ - - - - - -	C V C V C
1831	ShipiboKonibo	martim pescardor	tʃaɾáʂ	tʃaɾáʂ	tʃ a ɾ a ʂ	None	27	tʃ a ɾ a ʂ - - - - - -	C V C V C
4818	Amawaka	mat	piʃi	piʃi	p i ʃ i	II	265	p i ʃ i -	C V C V
4813	Kakataibo	mat	piʃí	piʃí	p i ʃ i	None	265	p i ʃ i -	C V C V
4815	Kapanawa	mat	piʃín	piʃín	p i ʃ i n	None	265	p i ʃ i n	C V C V C
4819	Kaxinawa	mat	piʃi	piʃi	p i ʃ i	None	265	p i ʃ i -	C V C V
4820	Marinawa	mat	píʃi	píʃi	p i ʃ i	None	265	p i ʃ i -	C V C V
4812	Proto-Panoan	mat	piʃi[n]	piʃi[n]	p i ʃ i rⁿ	None	265	p i ʃ i rⁿ	C V C V C
4816	Sharanawa	mat	piʂin	piʂin	p i ʂ i n	None	265	p i ʂ i n	C V C V C
4814	ShipiboKonibo	mat	piʃi	piʃi	p i ʃ i	None	265	p i ʃ i -	C V C V
4821	Yawanawa	mat	piʃin	piʃin	p i ʃ i n	None	265	p i ʃ i n	C V C V C
2846	Amawaka	maternal aunt	koka	koka	k o k a	II	100	k o k a	C V C V
2837	Kapanawa	maternal aunt	koka	koka	k o k a	None	100	k o k a	C V C V
2844	Katukina	maternal aunt	kuka	kuka	k u k a	None	100	k u k a	C V C V
2847	Kaxinawa	maternal aunt	kuka	kuka	k u k a	None	100	k u k a	C V C V
2848	Marinawa	maternal aunt	kóká	kóká	k o k a	None	100	k o k a	C V C V
2838	Marubo	maternal aunt	ˈkoka	ˈkoka	k o k a	None	100	k o k a	C V C V
2845	Poyanawa	maternal aunt	kuka	kuka	k u k a	None	100	k u k a	C V C V
2835	Proto-Panoan	maternal aunt	koka	koka	k o k a	None	100	k o k a	C V C V
2843	Shanenawa	maternal aunt	kuka	kuka	k u k a	None	100	k u k a	C V C V
2841	Sharanawa	maternal aunt	koka	koka	k o k a	None	100	k o k a	C V C V
2836	ShipiboKonibo	maternal aunt	koka	koka	k o k a	None	100	k o k a	C V C V
2839	Yaminawa	maternal aunt	koka	koka	k o k a	None	100	k o k a	C V C V
2849	Yawanawa	maternal aunt	kuka	kuka	k u k a	None	100	k u k a	C V C V
2864	Chakobo	maternal aunt	koko	koko	k o k o	None	105	k o k o	C V C V
2861	Proto-Panoan	maternal aunt	koko	koko	k o k o	None	105	k o k o	C V C V
2862	Kakataibo	maternal uncle	koko	koko	k o k o	None	105	k o k o	C V C V
2865	Korubo	maternal uncle	kuku	kuku	k u k u	None	105	k u k u	C V C V
2866	Matis	maternal uncle	kuku	kuku	k u k u	None	105	k u k u	C V C V
2867	Mayoruna	maternal uncle	ku.ˈku	ku.ˈku	k u k u	None	105	k u k u	C V C V
2863	ShipiboKonibo	maternal uncle	koko	koko	k o k o	None	105	k o k o	C V C V
3767	Amawaka	meat	namí_I	namí_I	n a m i	None	180	n a m i	C V C V
3756	Chakobo	meat	nami	nami	n a m i	None	180	n a m i	C V C V
3760	Chaninawa	meat	nabi	nabi	n a b i	None	180	n a b i	C V C V
3752	Kakataibo	meat	nami	nami	n a m i	None	180	n a m i	C V C V
3754	Kapanawa	meat	nami	nami	n a m i	None	180	n a m i	C V C V
3765	Katukina	meat	nami	nami	n a m i	None	180	n a m i	C V C V
3757	Kaxarari	meat	laˈmi	laˈmi	l a m i	None	180	l a m i	C V C V
3768	Kaxinawa	meat	nami	nami	n a m i	None	180	n a m i	C V C V
3769	Marinawa	meat	nami	nami	n a m i	None	180	n a m i	C V C V
3755	Marubo	meat	ˈnami	ˈnami	n a m i	None	180	n a m i	C V C V
3771	Matis	meat	nami	nami	n a m i	None	180	n a m i	C V C V
3772	Mayoruna	meat	naˈmi	naˈmi	n a m i	None	180	n a m i	C V C V
3766	Poyanawa	meat	nãbi	nãbi	n a ~.b i	None	180	n a ~.b i	C V 0 V
3751	Proto-Panoan	meat	rami	rami	r a m i	None	180	r a m i	C V C V
3764	Shanenawa	meat	nami	nami	n a m i	None	180	n a m i	C V C V
3762	Sharanawa	meat	nami	nami	n a m i	None	180	n a m i	C V C V
3753	ShipiboKonibo	meat	nami	nami	n a m i	None	180	n a m i	C V C V
3758	Yaminawa	meat	nami	nami	n a m i	None	180	n a m i	C V C V
3770	Yawanawa	meat	nami	nami	n a m i	None	180	n a m i	C V C V
5043	Amawaka	medicine	raʔo	raʔo	r a ʔ o	II	282	r a ʔ o - -	C V C V
5032	Kakataibo	medicine	rɔɔ	rɔɔ	r ɔ ɔ	None	282	r ɔ ɔ - - -	C V V
5035	Kapanawa	medicine	raʔo	raʔo	r a ʔ o	None	282	r a ʔ o - -	C V C V
5042	Katukina	medicine	raʔũti	raʔũti	r a ʔ u t i	None	282	r a ʔ u t i	C V C V C V
5044	Kaxinawa	medicine	dau	dau	d a u	None	282	d a u - - -	C V V
5047	Korubo	medicine	ɬawɨ	ɬawɨ	ɬ a w ɨ	None	282	ɬ a w ɨ - -	C V C V
5045	Marinawa	medicine	ráó	ráó	r a o	None	282	r a o - - -	C V V
5036	Marubo	medicine	rao	rao	r a o	None	282	r a o - - -	C V V
5048	Matis	medicine	dawɨ	dawɨ	d a w ɨ	None	282	d a w ɨ - -	C V C V
5049	Mayoruna	medicine	dawɨ	dawɨ	d a w ɨ	None	282	d a w ɨ - -	C V C V
5031	Proto-Panoan	medicine	ɽaʔo	ɽaʔo	ɽ a ʔ o	None	282	ɽ a ʔ o - -	C V C V
5041	Shanenawa	medicine	ɾaw	ɾaw	ɾ a u	None	282	ɾ a u - - -	C V V
5039	Sharanawa	medicine	rao	rao	r a o	None	282	r a o - - -	C V V
5034	ShipiboKonibo	medicine	rao	rao	r a o	None	282	r a o - - -	C V V
5037	Yaminawa	medicine	rao	rao	r a o	None	282	r a o - - -	C V V
5046	Yawanawa	medicine	ɾau	ɾau	ɾ a u	None	282	ɾ a u - - -	C V V
3192	Kakataibo	metal	manɨ	manɨ	m a n ɨ	None	133	m a n ɨ	C V C V
3195	Kaxinawa	metal	manɨ	manɨ	m a n ɨ	None	133	m a n ɨ	C V C V
3193	Marubo	metal	manɨ	manɨ	m a n ɨ	None	133	m a n ɨ	C V C V
3191	Proto-Panoan	metal	ma[n]ɨ	ma[n]ɨ	m a rⁿ ɨ	None	133	m a rⁿ ɨ	C V C V
1488	Amawaka	miriti palm	winõ_I	winõ_I	w i n o ~	None	510	w i n o ~ -	C V C V 0
1484	Chakobo	miriti palm	ˈβinona	ˈβinona	β i n o n a	None	510	β i n o n a	C V C V C V
1480	Kakataibo	miriti palm	βinṍ	βinṍ	β i n o ~	None	510	β i n o ~ -	C V C V 0
1482	Kapanawa	miriti palm	βinon	βinon	β i n o n	None	510	β i n o n -	C V C V C
1487	Katukina	miriti palm	vĩoʔ	vĩoʔ	v i ~ o ʔ	None	510	v i ~ o ʔ -	C V 0 V C
1486	Kaxarari	miriti palm	binuˈni	binuˈni	b i n u n i	None	510	b i n u n i	C V C V C V
1483	Marubo	miriti palm	βinõ	βinõ	β i n o ~	None	510	β i n o ~ -	C V C V 0
1479	Proto-Panoan	miriti palm	βinon	βinon	β i n o n	None	510	β i n o n -	C V C V C
1481	ShipiboKonibo	miriti palm	βinó	βinó	β i n o	None	510	β i n o - -	C V C V
1489	Yawanawa	miriti palm	βinun-	βinun-	β i n u n	None	510	β i n u n -	C V C V C
665	Amawaka	moon	ʔóxɨ	ʔóxɨ	ʔ o x ɨ	None	325	ʔ o x ɨ -	C V C V
